"Частота, Гц","Дистанция, мм",Количество точек,"Центр мишени (X), мм","Центр мишени (Y), мм"
2,1500,8,1503.2679189627495,18.697715002090987
2,1500,8,1494.3967356694436,9.826531708784975
2,1500,8,1501.806533247215,17.236329286556277
2,1500,9,1500.6415056846613,8.811376318185971
2,1500,9,1503.0665955719787,11.236466205503422
2,1500,9,1497.1112392177727,5.281109851297224
2,1500,9,1505.086145960397,13.256016593921686
2,1500,9,1499.0728242014982,7.2426948350227605
2,1500,9,1503.6814947319447,11.851365365469256
2,1500,9,1499.7203870844342,7.890257717958928
2,1500,9,1502.2210824949825,10.390953128507258
2,1500,9,1495.3562455397223,3.5261161732469395
2,1500,9,1505.727812129546,13.897682763070684
2,1500,9,1499.1761390820432,14.52253741032391
2,1500,9,1501.079208421636,16.42560674991659
2,1500,9,1496.2748119991961,11.621210327476959
2,1500,9,1503.252738415269,18.599136743549806
2,1500,9,1496.8780389540655,12.224437282346198
2,1500,9,1503.411106155058,18.757504483338746
2,1500,9,1494.540348126552,9.886746454832895
2,1500,9,1499.2313179877522,14.577716316032848
2,1500,9,1499.0160140276187,11.17906694240958
2,1500,9,1500.9590108734687,13.122063788259556
2,1500,9,1494.376256434227,6.539309349017903
2,1500,9,1501.7441440921739,13.90719700696475
2,1500,9,1498.2875350048548,10.450587919645704
2,1500,9,1503.7229536624034,15.886006577194347
2,1500,9,1495.5603505028507,7.723403417641666
2,1500,9,1504.6431225292256,16.80617544401645
2,1500,9,1496.6384574386132,8.801510353404014
2,1500,9,1503.4547790610482,15.617831975839039
2,1500,9,1499.3869288706092,13.161602339693953
2,1500,9,1503.8368539624091,17.61152743149391
2,1500,9,1496.7352653992778,10.509938868362461
2,1500,9,1501.9535832450558,15.728256714140532
2,1500,9,1494.6846546664149,8.459328135499735
2,1500,9,1504.1532193976193,17.92789286670417
2,1500,9,1498.864544549002,12.639218018086783
2,1500,9,1500.2051622079543,13.979835677039176
2,1500,8,1497.5501092706625,12.286628905686104
2,1500,8,1500.874663621525,15.611183256548635
2,1500,8,1497.1176588294868,11.854178464510545
2,1500,8,1498.9381066763415,13.674626311365147
2,1500,8,1493.7931411410807,8.529660776104294
2,1500,8,1498.5415877480254,13.278107383049068
2,1500,8,1492.0703862579783,6.80690589300197
2,1500,8,1497.8305516758155,12.567071310839156
2,1500,8,1496.6641354141914,11.40065504921508
2,1500,8,1502.6204180910418,17.35693772606533
2,1500,8,1497.033397785221,10.549645226281854
2,1500,8,1501.9911303130245,15.507377754085379
2,1500,8,1496.2210599573882,9.737307398449037
2,1500,8,1500.3813313347496,13.897578775810306
2,1500,8,1493.7373979763106,7.253645417371374
2,1500,8,1500.5545860218826,14.070833462943424
2,1500,8,1496.6480762576928,10.164323698753535
2,1500,8,1501.3432120998973,14.859459540958149
2,1500,8,1497.8196841028714,14.077093930178838
2,1500,8,1503.2312228318801,19.488632659187587
2,1500,8,1494.1716767772473,10.429086604554815
2,1500,8,1498.0329064893665,14.29031631667383
2,1500,8,1496.0436257456643,12.301035572971678
2,1500,8,1499.7379170456973,15.995326873004716
2,1500,8,1497.615891184171,13.873301011478523
2,1500,8,1502.5789120662187,18.836321893526133
2,1500,9,1499.560812145166,7.913966768542052
2,1500,9,1502.059046393035,10.412201016411146
2,1500,9,1495.0317597396104,3.384914362986361
2,1500,9,1499.7298792931508,8.08303391652684
2,1500,9,1498.112527407125,6.4656820305010605
2,1500,9,1501.2544731837295,9.60762780710551
2,1500,9,1494.2236625454802,2.5768171688562305
2,1500,9,1504.6573468246158,13.010501447991853
2,1500,9,1498.546895860819,18.95060713993324
2,1500,9,1500.9261138257352,21.329825104849604
2,1500,9,1495.7238899003898,16.12760117950404
2,1500,9,1500.0181864685983,20.42189774771259
2,1500,9,1494.3137633257263,14.717474604840646
2,1500,9,1503.8419436676495,24.245654946763697
2,1500,9,1495.8271312064235,16.230842485537668
2,1500,9,1499.8694653106222,20.27317658973642
2,1500,9,1493.779663551513,14.183374830627404
2,1500,9,1502.826248615881,23.229959894995247
2,1500,9,1498.9573016159825,18.15584781417488
2,1500,9,1501.4739620808548,20.6725082790471
2,1500,9,1497.7024949091817,16.90104110737402
2,1500,9,1502.5204106242977,21.718956822489993
2,1500,9,1498.2814805582602,17.48002675645262
2,1500,9,1503.1840760854454,22.38262228363789
2,1500,9,1496.425308476834,15.62385467502643
2,1500,9,1502.719423216957,21.917969415149294
2,1500,8,1496.9235641768523,13.623076808524559
2,1500,8,1500.2321200738895,16.9316327055618
2,1500,8,1494.3608264129139,11.060339044586206
2,1500,8,1499.523504733392,16.22301736506423
2,1500,8,1495.3054063095092,12.00491894118132
2,1500,8,1497.5713850960542,14.27089772772637
2,1500,8,1494.1062075764617,10.805720208133865
2,1500,8,1497.6045677067425,14.304080338414627
2,1500,8,1493.9725910369477,10.67210366861986
2,1500,8,1497.6638204126934,14.363333044365772
2,1500,8,1497.1754416337517,13.614586831303068
2,1500,8,1500.0113359977827,16.450481195333964
2,1500,8,1494.9991997812513,11.438344978802553
2,1500,8,1498.5259938607803,14.965139058331692
2,1500,8,1493.503587423808,9.942732621359564
2,1500,8,1498.1323949064235,14.571540103975028
2,1500,8,1495.3103015722754,11.749446769826722
2,1500,8,1501.3181909880188,17.75733618557018
2,1500,8,1496.9402783905648,13.3794235881161
2,1500,8,1499.2037991191712,15.642944316722545
2,1500,9,1498.5494092104902,13.73897294550347
2,1500,9,1500.2713743629815,15.460938097994713
2,1500,9,1493.454318524902,8.64388225991518
2,1500,9,1504.0811827220716,19.270746457084943
2,1500,9,1495.6153403687797,10.804904103792978
2,1500,9,1503.8205081267035,19.010071861716852
2,1500,9,1496.6918450177607,11.881408752773924
2,1500,9,1500.8009631272714,15.990526862284668
2,1500,9,1499.8888597522455,16.054809007539884
2,1500,9,1504.1552909618347,20.32124021712908
2,1500,9,1499.080533736739,15.246482992033265
2,1500,9,1500.1817343372904,16.347683592584907
2,1500,9,1499.1956837863345,15.361633041628982
2,1500,9,1504.868090799581,21.034040054875536
2,1500,9,1496.6936425334602,12.859591788754534
2,1500,9,1500.3387686225958,16.504717877890144
2,1500,9,1499.2250774590675,11.55814233560298
2,1500,9,1504.1736934213823,16.506758297917727
2,1500,9,1497.6069830657345,9.940047942270109
2,1500,9,1501.3956966010585,13.728761477594063
2,1500,9,1495.554787701925,7.887852578460647
2,1500,9,1503.4652131717141,15.798278048249651
2,1500,9,1493.6818368484658,6.014901725001257
2,1500,9,1501.2536869445855,13.586751821120968
2,1500,9,1498.5745842771576,10.907649153693132
2,1500,9,1504.4325933371372,16.765658213672697
2,1500,8,1498.504045710478,13.928932408922837
2,1500,8,1501.5652804755332,16.990167173978083
2,1500,8,1495.4989192885773,10.923805987022138
2,1500,8,1503.9042970181906,19.329183716635463
2,1500,8,1497.8920833746881,13.316970073132984
2,1500,8,1499.577863689101,15.002750387545634
2,1500,8,1493.213708218059,8.63859491650392
2,1500,8,1498.8238534063632,14.248740104807995
2,1500,9,1499.646505186319,11.516963423706036
2,1500,9,1504.2305854119475,16.10104364933451
2,1500,9,1497.4767512572307,9.347209494617847
2,1500,9,1505.1178385338276,16.988296771214586
2,1500,9,1499.1620455684504,11.032503805837369
2,1500,9,1500.7543416966905,12.624799934077604
2,1500,9,1496.5086985362425,8.379156773629516
2,1500,9,1504.9291243021914,16.7995825395785
2,1500,9,1494.786159437265,6.656617674652159
2,1500,9,1502.6538752935899,14.524333530976797
2,1500,9,1500.306496879179,8.832915807622392
2,1500,9,1505.449596704982,13.976015633425412
2,1500,9,1499.1154904575503,7.641909385993923
2,1500,9,1504.2324964529014,12.758915381344854
2,1500,9,1496.5849178140156,5.11133674245902
2,1500,9,1503.5199715730832,12.0463905015268
2,1500,9,1496.328748224665,4.855167153108602
2,1500,9,1500.4165116759928,8.942930604436267
2,1500,9,1499.851899842579,13.363404709049364
2,1500,9,1503.0420019735634,16.553506840033577
2,1500,9,1495.8926071610426,9.4041120275129
2,1500,9,1504.7705392050418,18.282044071512047
2,1500,9,1495.5233574878455,9.034862354315734
2,1500,9,1502.7120334942547,16.22353836072496
2,1500,9,1495.0058790485432,8.517383915013578
2,1500,9,1503.923586224301,17.435091090771415
2,1500,9,1498.0566185679181,11.568123434388433
2,1500,9,1500.9414943860754,14.452999252545684
2,1500,9,1500.1231925071106,11.748018978786327
2,1500,9,1504.4144731480892,16.039299619765
2,1500,9,1495.6108955950174,7.2357220666931
2,1500,9,1505.4233978655277,17.04822433720352
2,1500,9,1495.0419097439992,6.6667362156749395
2,1500,9,1503.2450350742008,14.869861545876587
2,1500,9,1498.940811780987,10.565638252662533
2,1500,9,1501.426722602054,13.051549073729781
2,1500,9,1499.6730366254903,11.624104016241038
2,1500,9,1499.827549515766,11.778616906516511
2,1500,9,1499.357316638105,11.308384028855704
2,1500,9,1502.7055062295444,14.656573620295074
2,1500,9,1499.127384712813,11.07845210356365
2,1500,9,1500.4612423972576,12.412309788008324
2,1500,9,1494.0649781239156,6.01604551466627
2,1500,9,1502.4634454904067,14.414512881157275
2,1500,9,1494.8137987180623,6.7648661088130035
2,1500,9,1505.2261286327096,17.177196023460212
2,1500,9,1502.9634379670315,7.338630644443228
2,1500,9,1506.5230461868855,10.898238864297213
2,1500,9,1500.0488876568472,4.42408033425888
2,1500,9,1506.7501941482371,11.125386825648848
2,1500,9,1498.3321264646902,2.7073191421018477
2,1500,9,1506.5636401344368,10.938832811848565
2,1500,9,1500.746954170037,5.122146847448715
2,1500,9,1507.3850507389402,11.760243416352042
2,1500,9,1503.7823641083548,15.32667424303431
2,1500,9,1506.12609746904,17.670407603719333
2,1500,9,1499.9802822879617,11.52459242264109
2,1500,9,1505.977955471556,17.522265606235543
2,1500,9,1498.8944032275103,10.438713362189798
2,1500,9,1506.219389951365,17.76370008604434
2,1500,9,1498.7032933684036,10.24760350308311
2,1500,9,1508.0807254954523,19.625035630131652
2,1500,9,1499.0443590491716,10.588669183851113
2,1500,9,1508.5534935224337,20.09780365711322
2,1500,9,1499.5012225744515,17.551950293063587
2,1500,9,1504.581995935051,22.632723653663163
2,1500,9,1494.8078257034817,12.858553422093884
3,1500,7,1508.473796840967,9.71742026582758
3,1500,7,1509.001827343807,10.245450768667636
3,1500,7,1508.0753972387556,9.319020663616293
3,1500,7,1511.7374334662468,12.981056891107386
3,1500,7,1505.6017877414506,6.845411166311202
3,1500,7,1511.6957081950727,12.939331619933391
3,1500,7,1505.086383817258,9.668866433192841
3,1500,7,1507.148321983074,11.730804599009094
3,1500,7,1503.1594971972534,7.7419798131883715
3,1500,7,1509.747218453522,14.329701069456956
3,1500,7,1500.5548403693165,5.137322985251459
3,1500,7,1507.5488463559961,12.1313289719311
3,1500,6,1503.8546240298394,14.378004796210023
3,1500,6,1508.6938286507827,19.21720941715326
3,1500,6,1503.5035243389702,14.026905105340784
3,1500,6,1505.2601809054763,15.783561671846883
3,1500,6,1501.4354781638203,11.958858930190903
3,1500,6,1508.0256231960411,18.549003962411778
3,1500,6,1503.1885418456984,17.340506068749523
3,1500,6,1504.9030750667655,19.055039289816712
3,1500,6,1502.5887835318367,16.740747754887863
3,1500,6,1503.4013600735059,17.55332429655701
3,1500,6,1500.8552544858883,15.007218708939407
3,1500,6,1503.7229881996132,17.874952422664226
3,1500,7,1506.912983778405,13.648346879721954
3,1500,7,1510.8860420515869,17.621405152903726
3,1500,7,1501.700594972262,8.435958073578883
3,1500,7,1507.368035583293,14.103398684609784
3,1500,7,1504.7448976500787,11.480260751395514
3,1500,7,1511.7641830672883,18.499546168605054
3,1500,6,1502.9581003531478,16.40216445552466
3,1500,6,1504.4536536996434,17.897717802020185
3,1500,6,1500.5207405177496,13.9648046201265
3,1500,6,1505.328729357322,18.77279345969882
3,1500,6,1498.4634660103793,11.907530112756241
3,1500,6,1508.0666556534793,21.510719755856137
3,1500,7,1505.4340976708081,20.870170809668455
3,1500,7,1506.498517810343,21.9345909492034
3,1500,7,1503.7531330722682,19.189206211128397
3,1500,7,1505.5330541516014,20.969127290461675
3,1500,7,1500.998294903366,16.43436804222646
3,1500,7,1506.3668169702164,21.80289010907669
3,1500,7,1500.4496278962145,15.88570103507484
3,1500,7,1508.1390304413003,23.5751035801606
3,1500,7,1505.573796944255,14.641545025871523
3,1500,7,1509.2241926720815,18.291940753698047
3,1500,7,1503.661454918044,12.729202999660425
3,1500,7,1506.6110771018377,15.67882518345425
3,1500,7,1502.7470302559732,11.81477833758977
3,1500,7,1508.8190624216625,17.886810503279033
3,1500,7,1505.6647345227018,19.11043683544469
3,1500,7,1508.590155515651,22.035857828393862
3,1500,7,1501.17743608362,14.623138396363002
3,1500,7,1510.355340425497,23.80104273823987
3,1500,7,1500.5653068742165,14.011009186959306
3,1500,7,1507.2099310904896,20.655633403232493
3,1500,7,1505.6339430309333,13.365080413472798
3,1500,7,1507.957287662464,15.688425045003493
3,1500,7,1505.580526427358,13.311663809897647
3,1500,7,1510.3536476938284,18.084785076367844
3,1500,7,1500.5080206363618,8.23915801890129
3,1500,7,1508.4002955841374,16.1314329666769
3,1500,7,1506.0343102517677,18.125191992419513
3,1500,7,1506.2467493068482,18.337631047500015
3,1500,7,1505.7320607847032,17.82294252535508
3,1500,7,1506.9939050444066,19.084786785058483
3,1500,7,1503.3867399351395,15.47762167579138
3,1500,7,1506.2825134974876,18.373395238139377
3,1500,7,1505.2534167760284,11.878919061089418
3,1500,7,1505.4028179748757,12.028320259936676
3,1500,7,1503.5302977048852,10.155799989946257
3,1500,7,1507.1710478129926,13.796550098053602
3,1500,7,1501.2297893856773,7.8552916707383424
3,1500,7,1508.5249735534228,15.150475838483887
3,1500,7,1505.305542786364,13.356930961219437
3,1500,7,1508.4655835639749,16.516971738830257
3,1500,7,1504.4375318266361,12.488920001491687
3,1500,7,1506.8034864086717,14.854874583527081
3,1500,7,1502.2390986316832,10.290486806538746
3,1500,7,1508.0935544986523,16.144942673507753
3,1500,7,1505.8178311154,12.710600528464424
3,1500,7,1507.7056362676005,14.598405680665039
3,1500,7,1503.3736030864764,10.26637249954073
3,1500,7,1511.0682676109225,17.961037023986904
3,1500,7,1504.9272717179965,11.820041131061018
3,1500,7,1508.7926177511717,15.685387164236218
3,1500,7,1505.9676348271357,15.613349161076018
3,1500,7,1506.6684932048856,16.314207538825958
3,1500,7,1502.5801637790682,12.225878113008445
3,1500,7,1507.4441959823828,17.089910316322985
3,1500,7,1501.809744504804,11.45545883874432
3,1500,7,1506.4945247360972,16.140239070037612
3,1500,7,1504.4190007756367,16.484612840581317
3,1500,7,1504.6589236042062,16.72453566915085
3,1500,7,1500.840264419213,12.905876484157725
3,1500,7,1509.293656135203,21.359268200147646
3,1500,7,1500.1694899761335,12.23510204107809
3,1500,7,1509.2065830808222,21.272195145766837
3,1500,7,1505.6373413264168,12.546615676800945
3,1500,7,1510.1125546560984,17.02182900648257
3,1500,7,1504.5712191374885,11.480493487872556
3,1500,7,1506.0094596602078,12.918734010591972
3,1500,7,1503.1979032075644,10.107177557948468
3,1500,7,1510.543826394535,17.453100744919137
3,1500,7,1505.2745321357831,13.055647730409273
3,1500,7,1510.4846046895543,18.265720284180418
3,1500,7,1504.668998891298,12.450114485924129
3,1500,7,1508.2843562192056,16.065471813831778
3,1500,7,1503.442318122592,11.223433717218212
3,1500,7,1506.1552335518038,13.936349146429913
3,1500,6,1502.9159519955274,15.75053348076784
3,1500,6,1502.924417403487,15.758998888727458
3,1500,6,1502.2050641346907,15.039645619931061
3,1500,6,1503.3601885060605,16.194769991300973
3,1500,6,1500.226026917302,13.060608402542552
3,1500,6,1505.1008360998821,17.935417585122632
3,1500,7,1504.864165387806,10.65458682249015
3,1500,7,1509.5418602317804,15.332281666464645
3,1500,7,1500.6867479931334,6.477169427817625
3,1500,7,1506.3271678500087,12.117589284692812
3,1500,7,1504.7039368169358,13.484903015500171
3,1500,7,1506.4801846895828,15.26115088814725
3,1500,7,1502.331668161605,11.112634360169338
3,1500,7,1508.2285815723233,17.009547770887693
3,1500,7,1504.3529630526941,13.13392925125861
3,1500,7,1508.7428846972823,17.523850895846643
3,1500,7,1506.2985432064193,20.09902745011519
3,1500,7,1506.457074877029,20.25755912072505
3,1500,7,1504.3257877027763,18.12627194647236
3,1500,7,1510.1211195751212,23.921603818817005
3,1500,7,1502.0746263545225,15.875110598218388
3,1500,7,1509.925524769799,23.726009013494995
3,1500,7,1504.8165353816453,12.173484007684108
3,1500,7,1504.8397758538774,12.196724479916206
3,1500,7,1500.4811216220016,7.8380702480404025
3,1500,7,1505.4805118504241,12.837460476463061
3,1500,7,1503.006031478253,10.36298010429179
3,1500,7,1507.1202267486797,14.47717537471852
3,1500,7,1505.2148257937722,18.15542761920781
3,1500,7,1506.1237158207264,19.06431764616209
3,1500,7,1503.7944737169094,16.735075542344966
3,1500,7,1506.3688206972884,19.309422522723956
3,1500,7,1504.9615141984682,17.902116023903787
3,1500,7,1509.3840855711724,22.32468739660802
3,1500,7,1505.4986133332889,21.29862953068375
3,1500,7,1508.9146947674215,24.71471096481641
3,1500,7,1503.4713650732756,19.271381270670513
3,1500,7,1507.2599890640233,23.060005261418144
3,1500,7,1501.5208729479007,17.320889145295585
3,1500,7,1505.8799923691324,21.68000856652723
3,1500,7,1506.1597052463437,10.37945980314716
3,1500,7,1510.160204475326,14.379959032129571
3,1500,7,1505.842290498793,10.062045055596624
3,1500,7,1509.3391957040956,13.558950260899106
3,1500,7,1504.5476910074653,8.76744556426873
3,1500,7,1508.9731537052305,13.192908262033926
3,1500,6,1502.396152837424,14.264205198308522
3,1500,6,1506.3173541997853,18.185406560669687
3,1500,6,1500.3357655520701,12.203817912954584
3,1500,6,1506.9366301319526,18.804682492836925
3,1500,6,1497.6920779310667,9.560130291951076
3,1500,6,1507.2252758084778,19.093328169362337
3,1500,7,1504.3834375743154,19.282821462825456
3,1500,7,1505.3490803964542,20.248464284964136
3,1500,7,1499.6233189304269,14.522702818936915
3,1500,7,1508.3895235940624,23.2889074825725
3,1500,7,1501.5426880278799,16.44207191638997
3,1500,7,1506.0703084918653,20.969692380375275
3,1500,7,1505.1139338452504,17.83988835699675
3,1500,7,1507.2034839210824,19.92943843282879
3,1500,7,1499.928393296418,12.654347808164509
3,1500,7,1508.1856197708528,20.91157428259914
3,1500,7,1501.2428481331,13.968802644846441
3,1500,7,1506.6978992318252,19.423853743571485
3,1500,7,1503.387804879373,16.11375939111946
3,1500,7,1508.789617994045,21.51557250579142
3,1500,7,1506.07697869322,11.275603963079044
3,1500,7,1507.5069334111354,12.705558680994212
3,1500,7,1502.6627550627984,7.861380332657416
3,1500,7,1510.7232765522824,15.921901822141294
3,1500,7,1505.9732525625236,11.171877832382648
3,1500,7,1510.7105247262057,15.909149996064656
3,1500,6,1502.6402888058872,14.663412853563427
3,1500,6,1504.8217827524045,16.844906800080704
3,1500,6,1501.00938187049,13.032505918166143
3,1500,6,1506.1823034448407,18.205427492517074
3,1500,6,1497.5468953688867,9.570019416563007
3,1500,6,1502.7095679048196,14.732691952495793
3,1500,7,1505.1621478430777,17.67594986462556
3,1500,7,1505.666483555422,18.180285576969844
3,1500,7,1504.8655871688868,17.379389190434672
3,1500,7,1508.6129002627702,21.12670228431805
3,1500,7,1503.5696680785356,16.0834701000836
3,1500,7,1507.3081690612025,19.821971082750313
3,1500,7,1504.2628042179554,13.481292825914752
3,1500,7,1508.6764317669226,17.894920374881952
3,1500,7,1500.5144997256707,9.732988333630095
3,1500,7,1506.289298800287,15.507787408246395
3,1500,7,1500.235385790451,9.453874398410274
3,1500,7,1505.9963940075825,15.214882615541896
3,1500,7,1506.285160541769,20.49572236561323
3,1500,7,1506.5029241434816,20.713485967325802
3,1500,7,1502.0669868662526,16.277548690096673
3,1500,7,1508.8093789426753,23.019940766519497
3,1500,7,1505.4689867280088,19.679548551852882
3,1500,7,1510.7734519805115,24.984013804355612
3,1500,7,1504.434617699839,14.910734508615775
3,1500,7,1508.4012323585512,18.877349167327846
3,1500,7,1503.1991493750534,13.675266183830182
3,1500,7,1504.6376058304402,15.113722639216968
3,1500,7,1502.1197706776402,12.595887486416906
3,1500,7,1505.0798440023443,15.555960811121125
3,1500,7,1499.9008356560792,10.376952464855842
3,1500,7,1506.188138906387,16.664255715163673
3,1500,7,1505.2623376431397,17.6653326975489
3,1500,7,1508.3052774766356,20.708272531044763
3,1500,7,1503.0541562818564,15.457151336265484
3,1500,7,1508.2118241595213,20.614819213930435
3,1500,7,1500.4159075636599,12.818902618069021
3,1500,7,1509.7282985395852,22.131293593994414
3,1500,7,1505.6597433091997,20.194625181583113
3,1500,7,1508.0365307498703,22.571412622253593
3,1500,7,1503.5657894786914,18.100671351074787
3,1500,7,1506.8293069441213,21.364188816504743
3,1500,7,1503.4251431305768,17.960025002960066
3,1500,7,1507.4777949343138,22.012676806697172
3,1500,7,1506.1058238436376,19.490110998986598
3,1500,7,1511.2013352712374,24.58562242658647
3,1500,7,1505.0970083979676,18.481295553316485
3,1500,7,1510.856621939778,24.240909095127027
3,1500,7,1501.4719038980518,14.856191053400732
3,1500,7,1507.13794373341,20.522230888759065
3,1500,7,1505.4433253853463,14.008899186883875
3,1500,7,1508.1848627834472,16.750436584984815
3,1500,7,1500.2528330999437,8.818406901481286
3,1500,7,1508.2713056388477,16.83687944038521
3,1500,7,1503.2017525016047,11.767326303142305
3,1500,7,1508.67123846506,17.236812266597603
3,1500,7,1500.7273508135893,9.292924615126815
3,1500,7,1510.2800723660284,18.845646167565974
3,1500,7,1505.3601950890738,14.797529799856672
3,1500,7,1510.4876853737335,19.925020084516216
3,1500,7,1501.6077190741287,11.045053784911453
3,1500,7,1508.1375496809528,17.57488439173565
3,1500,7,1504.4871635558302,13.92449826661306
3,1500,7,1509.8738473036647,19.311182014447574
3,1500,7,1505.9619024710641,21.262863488175118
3,1500,7,1510.932679291387,26.233640308497993
3,1500,7,1503.8554950879636,19.15645610507448
3,1500,7,1506.047059866132,21.348020883242956
3,1500,7,1501.9523992934917,17.25336031060258
3,1500,7,1506.1930918495216,21.494052866632533
3,1500,6,1503.2275013191681,14.027817654743123
3,1500,6,1505.0720181760857,15.872334511660728
3,1500,6,1500.1102955947508,10.910611930325903
3,1500,6,1504.9338070806464,15.734123416221328
3,1500,6,1498.1070197777435,8.907336113318449
3,1500,6,1507.8699244474267,18.670240783001574
3,1500,7,1504.6692053991444,15.697594476125188
3,1500,7,1508.7969691575238,19.825358234504478
3,1500,7,1504.0048139052117,15.033202982192465
3,1500,7,1508.520382740204,19.54877181718486
3,1500,7,1501.4093131114662,12.437702188447048
3,1500,7,1506.194787461737,17.223176538717745
3,1500,7,1505.5352781340528,20.70641142375106
3,1500,7,1510.572505496622,25.743638786320197
3,1500,7,1505.2186775324833,20.389810822181538
3,1500,7,1507.882903848928,23.0540371386262
3,1500,7,1505.3320103342705,20.503143623968796
3,1500,7,1510.6611110897882,25.832244379486397
3,1500,6,1503.3757429539783,16.16928688695924
3,1500,6,1503.65390525465,16.447449187631012
3,1500,6,1499.8721383701752,12.665682303156174
3,1500,6,1505.7208438499263,18.514387782907313
3,1500,6,1501.5366607970018,14.330204729982686
3,1500,6,1504.222567632996,17.016111565976942
3,1500,7,1505.17901950231,21.104925153475424
3,1500,7,1510.3846143155984,26.31051996676375
3,1500,7,1501.3306505371622,17.256556188327696
3,1500,7,1507.6963079293055,23.62221358047102
3,1500,7,1502.7573779936006,18.683283644765957
3,1500,7,1509.234488602088,25.16039425325359
3,1500,7,1502.4128341405305,18.338739791696085
3,1500,7,1509.9277556613547,25.853661312520234
3,1500,7,1504.837867849749,17.480331989905924
3,1500,7,1507.5741029520836,20.216567092240595
3,1500,7,1504.0049187292834,16.647382869440367
3,1500,7,1505.9122897104244,18.554753850581207
3,1500,7,1502.1558976133988,14.798361753555634
3,1500,7,1507.3974265096726,20.03989064982961
3,1500,7,1505.329708028105,18.707042487718162
3,1500,7,1508.3803867687213,21.757721228334553
3,1500,7,1500.3707723831594,13.748106842772716
3,1500,7,1510.2805051870318,23.657839646644995
3,1500,7,1500.541738277418,13.919072737031307
3,1500,7,1509.677958671548,23.05529313116117
3,1500,7,1505.4942858485717,19.003947904203837
3,1500,7,1508.3638031546948,21.87346521032688
3,1500,7,1503.5082728390064,17.017934894638476
3,1500,7,1509.3204082921832,22.830070347815195
3,1500,7,1501.3081546481378,14.817816703769964
3,1500,7,1507.3683895285255,20.878051584157543
3,1500,7,1505.8171355990576,12.333368103642467
3,1500,7,1509.673914226393,16.19014673097794
3,1500,7,1505.0866890454374,11.60292155002225
3,1500,7,1510.5103299699592,17.02656247454413
3,1500,7,1503.28833008197,9.804562586554828
3,1500,7,1506.011528270994,12.527760775578875
3,1500,7,1504.0262775773065,13.150096323626986
3,1500,7,1504.1011303761907,13.224949122511259
3,1500,7,1503.3184747212356,12.442293467556095
3,1500,7,1508.3250420250324,17.44886077135296
3,1500,7,1502.2114129006113,11.335231646931941
3,1500,7,1509.257938560925,18.38175730724536
3,1500,7,1502.3017431819815,11.42556192830201
3,1500,7,1504.7261184529193,13.849937199239886
3,1500,6,1500.1153589340004,16.433644377390564
3,1500,6,1504.8812221738096,21.1995076171999
3,1500,6,1495.581428836064,11.899714279454404
3,1500,6,1504.18523316707,20.50351861046025
3,1500,6,1497.285915570012,13.604201013402207
3,1500,6,1505.0192424801758,21.337527923566057
3,1500,7,1506.462430166146,15.440769800081625
3,1500,7,1507.1206676449326,16.099007278868193
3,1500,7,1501.2177364578727,10.19607609180817
3,1500,7,1510.0822681488214,19.060607782757025
3,1500,7,1503.1869587097844,12.16529834371993
3,1500,7,1509.5604652390398,18.538804872975433
3,1500,7,1504.2480807988704,11.456105149250277
3,1500,7,1508.933826103784,16.141850454163773
3,1500,7,1500.1255705272183,7.333594877598269
3,1500,7,1504.3896549933324,11.597679343712258
3,1500,7,1499.8998550940687,7.107879444448508
3,1500,7,1506.2663868489774,13.474411199357196
3,1500,7,1507.0449889527506,10.87286195791096
3,1500,7,1509.9962264385954,13.824099443755742
3,1500,7,1504.1035650816818,7.93143808684218
3,1500,7,1508.2674000552392,12.095273060399649
3,1500,7,1504.3143458482975,8.14221885345785
3,1500,7,1508.8169664502595,12.644839455419802
3,1500,7,1505.1076096494119,18.859629520233057
3,1500,7,1509.4639959852477,23.216015856068907
3,1500,7,1503.2996291592194,17.051649030040526
3,1500,7,1510.1511650764307,23.9031849472519
3,1500,7,1503.1204443469126,16.87246421773386
3,1500,7,1508.2087064887726,21.96072635959381
3,1500,7,1504.8589550982067,11.242026814118331
3,1500,7,1508.2482598149506,14.631331530862177
3,1500,7,1501.8068874043595,8.18995912027118
3,1500,7,1506.9393763378146,13.322448053726255
3,1500,7,1502.1864653906036,8.56953710651537
3,1500,7,1505.1496783993691,11.532750115280844
3,1500,7,1504.1899872231722,10.57305893908395
3,1500,7,1509.3614438084023,15.744515524313963
3,1500,7,1504.7002019869105,16.641298413567903
3,1500,7,1507.7659000811493,19.70699650780662
3,1500,7,1502.8976851430898,14.838781569747148
3,1500,7,1505.7158301093207,17.656926535977963
3,1500,7,1499.6292271289192,11.570323555576607
3,1500,7,1505.3443829661246,17.28547939278196
3,1500,7,1504.7164862680547,17.993547010238938
3,1500,7,1506.398862213632,19.67592295581622
3,1500,7,1499.5466840085217,12.823744750705902
3,1500,7,1509.8527978811956,23.129858623379686
3,1500,7,1500.3055193374682,13.582580079652377
3,1500,7,1506.8174361883312,20.094496930515323
3,1500,7,1506.9856859179215,8.021378422086226
3,1500,7,1512.1747413893472,13.210433893512032
3,1500,7,1502.214903173008,3.250595677172776
3,1500,7,1507.795180590496,8.830873094660753
3,1500,7,1502.7546327654575,3.7903252696222074
3,1500,7,1508.7668973804953,9.80258988465996
3,1500,7,1505.623369599159,19.526940492648627
3,1500,7,1509.425156647341,23.328727540830684
